757,7.6 
758,7.4 
759,7.1 
760,6.9 
761,6.8 
762,6.5 
763,6.3 
764,6.1 
765,5.9 
766,5.6 
767,5.3 
768,5.1 
769,4.8 
770,4.7 
771,4.4 
772,4.2 
773,3.9 
774,3.6 
775,3.3 
776,2.6 
777,2.4 
778,2.3 
779,2.1 
780,1.8 
781,1.6 
782,1.4 
783,1.3 
784,0.9 
785,0.7 
786,0.6 
787,8.4 
788,10.3 
789,7.9 
790,7.6 
791,10.2 
792,7.1 
793,6.9 
794,6.6 
795,8.7 
796,6.2 
797,2.0 
798,1.7 
799,1.5 
800,1.2 
801,1.2 
802,0.8 
803,0.7 
804,0.6 
805,3.7 
806,5.2 
807,2.6 
808,2.3 
809,4.4 
810,4.1 
811,4.1 
812,1.4 
813,1.2 
814,3.3 
815,0.8 
816,8.5 
817,8.3 
818,8.0 
819,7.8 
820,7.6 
821,7.4 
822,7.1 
823,6.9 
824,6.6 
825,6.4 
826,6.3 
827,6.0 
828,5.3 
829,5.2 
830,4.9 
831,4.8 
832,4.5 
833,4.2 
834,4.1 
835,3.8 
836,3.5 
837,3.4 
838,7.2 
839,6.8 
840,6.6 
841,6.4 
842,6.1 
843,6.0 
844,5.8 
845,5.6 
846,5.4 
847,5.0 
848,4.7 
849,4.5 
850,4.3 
851,4.0 
852,3.8 
853,3.5 
854,3.3 
855,3.0 
856,2.6 
857,2.6 
858,2.5 
859,1.9 
860,1.6 
861,1.3 
862,2.7 
863,5.0 
864,4.6 
865,4.4 
866,4.2 
867,4.1 
868,8.1 
869,7.7 
870,5.3 
871,5.1 
872,4.9 
873,0.9 
874,1.3 
875,5.0 
876,4.7 
877,4.5 
878,7.5 
879,3.2 
880,3.0 
881,2.7 
882,2.6 
883,6.3 
884,2.7 
885,2.5 
886,1.9 
887,1.5 
888,9.3 
889,4.3 
890,9.2 
891,9.9 
892,2.9 
893,2.7 
894,2.5 
895,6.2 
896,5.9 
897,8.7 
898,5.6 
899,5.5 
900,5.2 
901,5.0 
902,4.9 
903,4.6 
904,4.4 
905,4.1 
906,3.7 
907,3.3 
908,3.1 
909,5.7 
910,2.5 
911,2.4 
912,2.2 
913,4.5 
914,1.9 
915,1.6 
916,1.4 
917,1.1 
918,8.8 
919,8.4 
920,8.0 
921,7.9 
922,7.8 
923,7.5 
924,4.9 
925,4.6 
926,4.3 
927,4.1 
928,4.0 
929,3.7 
930,3.7 
931,3.3 
932,3.0 
933,2.8 
934,2.7 
935,2.5 
936,2.3 
937,2.1 
938,2.2 
939,1.7 
940,1.4 
941,1.3 
942,1.2 
943,1.0 
944,0.9 
945,0.6 
946,8.4 
947,7.7 
948,7.6 
949,7.3 
950,7.0 
951,6.9 
952,6.7 
953,6.5 
954,6.1 
955,6.2 
956,5.7 
957,5.2 
958,4.8 
959,4.7 
960,4.5 
961,4.2 
962,4.1 
963,3.4 
964,2.5 
965,8.0 
966,7.6 
967,7.3 
968,7.2 
969,6.9 
970,6.7 
971,6.5 
972,6.2 
973,6.0 
974,5.6 
975,5.3 
976,5.2 
977,4.9 
978,4.7 
979,4.3 
980,4.2 
981,4.0 
982,3.7 
983,3.4 
984,3.3 
985,3.0 
986,2.7 
987,2.5 
988,2.0 
989,1.9 
990,1.6 
991,1.3 
992,1.2 
993,1.0 
994,0.7 
995,0.7 
996,8.4 
997,8.3 
998,7.9 
999,7.9 
1000,7.6 
1001,7.4 
1002,7.2 
1003,7.0 
1004,6.8 
1005,6.5 
1006,6.2 
1007,6.0 
1008,5.8 
1009,5.7 
1010,5.5 
1011,5.3 
1012,5.0 
1013,4.7 
1014,4.6 
1015,4.3 
1016,4.1 
1017,4.0 
1018,3.7 
1019,3.5 
1020,3.2 
1021,3.0 
1022,2.7 
1023,2.5 
1024,2.4 
1025,2.2 
1026,2.0 
1027,1.8 
1028,1.5 
1029,1.2 
1030,0.8 
1031,0.6 
1032,0.5 
1033,8.3 
1034,8.1 
1035,7.7 
1036,7.5 
1037,7.3 
1038,7.1 
1039,6.7 
1040,6.6 
1041,6.4 
1042,6.2 
1043,6.0 
1044,5.7 
1045,5.5 
1046,5.3 
1047,5.0 
1048,4.9 
1049,4.6 
1050,4.4 
1051,4.1 
1052,3.8 
1053,3.5 
1054,5.8 
1055,2.9 
1056,2.7 
1057,2.5 
1058,2.3 
1059,4.5 
1060,1.8 
1061,1.3 
1062,1.2 
1063,1.0 
1064,0.8 
1065,8.6 
1066,8.4 
1067,8.2 
1068,8.0 
1069,8.3 
1070,7.7 
1071,7.5 
1072,7.3 
1073,7.0 
1074,5.3 
1075,5.2 
1076,4.9 
1077,4.8 
1078,4.4 
1079,4.2 
1080,4.0 
1081,3.7 
1082,3.4 
1083,3.2 
1084,3.1 
1085,2.6 
1086,2.5 
1087,2.2 
1088,2.0 
1089,1.5 
1090,1.3 
1091,1.2 
1092,0.9 
1093,0.6 
1094,8.4 
1095,8.1 
1096,7.9 
1097,7.7 
1098,7.3 
1099,7.1 
1100,7.1 
1101,6.7 
1102,6.5 
1103,6.1 
1104,5.9 
1105,5.7 
1106,5.4 
1107,5.1 
1108,4.8 
1109,4.8 
1110,4.4 
1111,4.1 
1112,3.8 
1113,3.6 
1114,3.5 
1115,3.3 
1116,2.9 
1117,2.7 
1118,2.5 
1119,2.3 
1120,2.1 
1121,1.8 
1122,1.7 
1123,1.4 
1124,1.2 
1125,1.2 
1126,0.9 
1127,0.7 
1128,0.7 
1129,0.5 
1130,8.2 
1131,8.0 
1132,7.9 
1133,7.5 
1134,7.3 
1135,7.2 
1136,6.9 
1137,6.8 
1138,6.5 
1139,6.2 
1140,6.0 
1141,5.7 
1142,5.5 
1143,5.2 
1144,5.0 
1145,4.7 
1146,4.3 
1147,4.1 
1148,3.9 
1149,3.7 
1150,3.4 
1151,3.2 
1152,2.8 
1153,2.6 
1154,2.5 
1155,2.2 
1156,2.0 
1157,1.6 
1158,1.3 
1159,1.2 
1160,1.0 
1161,0.8 
1162,0.6 
1163,8.3 
1164,7.8 
1165,7.6 
1166,7.4 
1167,7.3 
1168,7.1 
1169,6.8 
1170,6.6 
1171,6.4 
1172,6.2 
1173,6.1 
1174,2.5 
1175,2.5 
1176,2.1 
1177,1.9 
1178,1.6 
1179,1.4 
1180,1.2 
1181,1.1 
1182,0.9 
1183,0.7 
1184,11.0 
1185,11.0 
1186,8.0 
1187,7.8 
1188,7.6 
1189,7.4 
1190,10.1 
1191,9.7 
1192,9.3 
1193,6.5 
1194,9.2 
1195,8.6 
1196,5.9 
1197,5.6 
1198,7.9 
1199,5.2 
1200,4.8 
1201,4.7 
1202,6.9 
1203,7.1 
1204,3.9 
1205,3.8 
1206,3.5 
1207,6.0 
1208,5.6 
1209,5.8 
1210,5.1 
1211,2.3 
1212,2.1 
1213,5.1 
1214,11.5 
1215,6.7 
1216,5.2 
1217,4.4 
1218,4.3 
1219,1.9 
1220,1.4 
1221,1.1 
1222,8.8 
1223,0.7 
1224,8.4 
1225,8.2 
1226,8.1 
1227,7.8 
1228,7.6 
1229,7.4 
1230,7.0 
1231,7.1 
1232,6.8 
1233,6.4 
1234,1.8 
1235,1.6 
1236,1.3 
1237,1.0 
1238,0.8 
1239,0.7 
1240,8.3 
1241,8.1 
1242,7.7 
1243,7.5 
1244,7.2 
1245,6.9 
1246,6.7 
1247,6.4 
1248,4.0 
1249,3.7 
1250,3.6 
1251,3.3 
1252,3.1 
1253,2.6 
1254,2.5 
1255,2.4 
1256,2.0 
1257,1.8 
1258,1.5 
1259,1.3 
1260,1.2 
1261,0.9 
1262,0.7 
1263,0.6 
1264,8.3 
1265,8.0 
1266,7.8 
1267,7.6 
1268,7.3 
1269,8.9 
1270,6.8 
1271,6.5 
1272,6.1 
1273,7.9 
1274,5.8 
1275,5.6 
1276,5.3 
1277,5.1 
1278,6.1 
1279,4.5 
1280,4.2 
1281,4.0 
1282,3.7 
1283,5.5 
1284,3.4 
1285,4.5 
1286,4.1 
1287,2.5 
1288,2.3 
1289,2.1 
1290,1.8 
1291,1.6 
1292,1.4 
1293,1.2 
1294,1.0 
1295,0.7 
1296,0.7 
1297,8.5 
1298,8.3 
1299,7.9 
1300,6.2 
1301,6.0 
1302,5.7 
1303,5.3 
1304,5.0 
1305,4.9 
1306,4.6 
1307,4.3 
1308,4.1 
1309,3.8 
1310,3.5 
1311,3.3 
1312,3.0 
1313,2.7 
1314,2.5 
1315,2.2 
1316,2.1 
1317,1.8 
1318,1.7 
1319,1.4 
1320,1.2 
1321,1.1 
1322,0.8 
1323,0.6 
1324,0.5 
1325,0.5 
1326,8.0 
1327,7.9 
1328,7.4 
1329,7.3 
1330,7.1 
1331,7.0 
1332,6.6 
1333,6.4 
1334,6.2 
1335,6.0 
1336,5.8 
1337,5.5 
1338,5.3 
1339,5.1 
1340,4.9 
1341,4.7 
1342,4.4 
1343,4.2 
1344,3.9 
1345,3.6 
1346,3.4 
1347,3.2 
1348,2.9 
1349,2.7 
1350,2.5 
1351,2.2 
1352,2.0 
1353,1.9 
1354,1.6 
1355,1.3 
1356,1.1 
1357,0.9 
1358,0.7 
1359,7.9 
1360,7.6 
1361,7.4 
1362,7.2 
1363,7.1 
1364,6.8 
1365,6.6 
1366,6.3 
1367,6.1 
1368,5.9 
1369,5.6 
1370,5.4 
1371,5.2 
1372,4.8 
1373,4.6 
1374,4.4 
1375,4.1 
1376,4.0 
1377,3.8 
1378,3.6 
1379,3.3 
1380,3.1 
1381,2.9 
1382,2.7 
1383,2.5 
1384,2.3 
1385,2.1 
1386,1.9 
1387,1.7 
1388,1.3 
1389,1.2 
1390,1.0 
1391,0.9 
1392,0.7 
1393,0.7 
1394,0.6 
1395,8.0 
1396,7.8 
1397,7.6 
1398,7.3 
1399,7.1 
1400,6.9 
1401,6.6 
1402,6.6 
1403,6.2 
1404,4.0 
1405,3.5 
1406,3.3 
1407,3.0 
1408,2.8 
1409,2.5 
1410,2.4 
1411,1.7 
1412,1.5 
1413,1.3 
1414,1.2 
1415,0.8 
1416,0.6 
1417,8.4 
1418,8.0 
1419,7.8 
1420,7.6 
1421,7.4 
1422,7.2 
1423,6.9 
1424,6.7 
1425,6.4 
1426,6.1 
1427,6.0 
1428,5.6 
1429,5.3 
1430,5.1 
1431,4.8 
1432,4.7 
1433,4.2 
1434,4.0 
1435,3.7 
1436,5.7 
1437,4.7 
1438,3.2 
1439,2.9 
1440,2.5 
1441,2.4 
1442,2.1 
1443,1.9 
1444,1.7 
1445,6.6 
1446,6.4 
1447,6.1 
1448,5.8 
1449,5.6 
1450,5.3 
1451,5.1 
1452,5.1 
1453,4.8 
1454,4.7 
1455,4.5 
1456,4.2 
1457,4.0 
1458,3.9 
1459,3.5 
1460,3.4 
1461,3.2 
1462,2.9 
1463,2.7 
1464,2.5 
1465,2.2 
1466,2.0 
1467,1.8 
1468,1.5 
1469,1.3 
1470,1.1 
1471,0.8 
1472,0.6 
1473,8.4 
1474,8.3 
1475,7.9 
1476,7.8 
1477,7.5 
1478,7.3 
1479,7.0 
1480,6.9 
1481,6.7 
1482,6.4 
1483,5.9 
1484,5.7 
1485,5.4 
1486,5.1 
1487,4.9 
1488,4.7 
1489,4.5 
1490,4.2 
1491,4.0 
1492,3.7 
1493,3.5 
1494,3.4 
1495,1.0 
1496,0.6 
1497,0.5 
1498,8.0 
1499,7.7 
1500,7.6 
1501,7.4 
1502,7.3 
1503,7.0 
1504,6.7 
1505,6.4 
1506,6.2 
1507,6.0 
1508,5.8 
1509,5.5 
1510,5.3 
1511,5.1 
1512,4.9 
1513,4.7 
1514,4.5 
1515,4.2 
1516,4.0 
1517,3.7 
1518,3.5 
1519,3.3 
1520,3.1 
1521,2.9 
1522,2.5 
1523,2.4 
1524,2.2 
1525,2.0 
1526,1.7 
1527,1.4 
1528,1.3 
1529,1.1 
1530,0.8 
1531,0.7 
1532,8.5 
1533,8.3 
1534,8.2 
1535,8.0 
1536,7.8 
1537,7.5 
1538,7.3 
1539,7.1 
1540,6.9 
1541,6.6 
1542,6.3 
1543,6.1 
1544,5.7 
1545,5.5 
1546,5.1 
1547,4.9 
1548,4.6 
1549,4.4 
1550,3.9 
1551,3.8 
1552,3.6 
1553,3.4 
1554,3.2 
1555,3.1 
1556,2.8 
1557,2.6 
1558,2.4 
1559,2.3 
1560,2.0 
1561,1.8 
1562,1.6 
1563,1.4 
1564,1.3 
1565,1.0 
1566,0.9 
1567,8.5 
1568,8.1 
1569,7.9 
1570,7.6 
1571,7.4 
1572,7.2 
1573,7.0 
1574,6.9 
1575,6.5 
1576,6.4 
1577,6.0 
1578,5.9 
1579,5.7 
1580,5.6 
1581,5.4 
1582,5.2 
1583,4.8 
1584,4.8 
1585,4.4 
1586,4.3 
1587,4.0 
1588,3.8 
1589,3.6 
1590,3.4 
1591,3.2 
1592,3.0 
1593,2.7 
1594,2.5 
1595,2.4 
1596,4.2 
1597,2.0 
1598,1.8 
1599,1.6 
1600,1.4 
1601,1.2 
1602,1.0 
1603,0.8 
1604,0.7 
1605,6.4 
1606,6.2 
1607,6.0 
1608,5.7 
1609,5.5 
1610,5.3 
1611,5.0 
1612,4.8 
1613,4.6 
1614,4.4 
1615,4.1 
1616,3.9 
1617,3.6 
1618,3.5 
1619,3.3 
1620,3.0 
1621,2.8 
1622,2.5 
1623,2.5 
1624,2.1 
1625,1.9 
1626,1.6 
1627,1.3 
1628,1.1 
1629,0.8 
1630,0.7 
1631,7.4 
1632,7.1 
1633,3.9 
1634,3.7 
1635,3.5 
1636,3.3 
1637,3.0 
1638,2.8 
1639,2.5 
1640,2.3 
1641,2.0 
1642,1.9 
1643,1.6 
1644,1.4 
1645,1.3 
1646,1.2 
1647,0.8 
1648,3.6 
1649,0.5 
1650,8.2 
1651,8.0 
1652,7.9 
1653,4.8 
1654,4.7 
1655,4.4 
1656,4.3 
1657,4.0 
1658,3.7 
1659,3.7 
1660,3.3 
1661,3.0 
1662,2.8 
1663,2.5 
1664,2.5 
1665,2.3 
1666,2.1 
1667,1.8 
1668,1.6 
1669,1.3 
1670,1.2 
1671,1.0 
1672,0.8 
1673,0.6 
1674,8.4 
1675,0.5 
1676,8.1 
1677,7.8 
1678,7.7 
1679,7.7 
1680,7.3 
1681,7.0 
1682,6.7 
1683,6.5 
1684,6.2 
1685,6.0 
1686,6.5 
1687,5.6 
1688,5.4 
1689,5.6 
1690,5.0 
1691,4.8 
1692,4.5 
1693,4.0 
1694,3.9 
1695,3.6 
1696,3.3 
1697,3.1 
1698,2.8 
1699,2.7 
1700,2.5 
1701,2.3 
1702,2.2 
1703,2.0 
1704,1.9 
1705,1.5 
1706,1.3 
1707,1.2 
1708,1.0 
1709,0.7 
1710,8.5 
1711,8.4 
1712,8.2 
1713,8.0 
1714,7.7 
1715,7.4 
1716,7.2 
1717,7.1 
1718,6.7 
1719,6.5 
1720,6.2 
1721,6.0 
1722,5.9 
1723,5.6 
1724,5.3 
1725,5.0 
1726,4.9 
1727,4.6 
1728,4.3 
1729,4.1 
1730,3.8 
1731,3.6 
1732,3.4 
1733,3.1 
1734,2.8 
1735,2.5 
1736,2.4 
1737,2.1 
1738,1.9 
1739,1.7 
1740,1.5 
1741,1.3 
1742,1.1 
1743,0.9 
1744,0.7 
1745,0.7 
1746,0.5 
1747,8.0 
1748,7.8 
1749,7.5 
1750,7.2 
1751,7.1 
1752,6.9 
1753,6.7 
1754,6.4 
1755,6.1 
1756,5.8 
1757,5.6 
1758,5.3 
1759,5.1 
1760,4.8 
1761,4.7 
1762,4.4 
1763,4.2 
1764,3.9 
1765,3.7 
1766,3.5 
1767,3.3 
1768,2.9 
1769,2.6 
1770,2.5 
1771,2.2 
1772,1.9 
1773,1.8 
1774,1.5 
1775,1.2 
1776,1.1 
1777,0.9 
1778,0.7 
1779,11.7 
1780,11.5 
1781,8.1 
1782,8.1 
1783,7.9 
1784,7.6 
1785,10.6 
1786,7.1 
1787,6.9 
1788,6.6 
1789,9.5 
1790,6.0 
1791,8.9 
1792,5.7 
1793,8.5 
1794,5.2 
1795,4.9 
1796,4.7 
1797,4.5 
1798,7.4 
1799,4.0 
1800,3.7 
1801,3.5 
1802,3.3 
1803,3.1 
1804,2.8 
1805,2.7 
1806,2.5 
1807,2.2 
1808,2.1 
1809,1.8 
1810,1.6 
1811,1.3 
1812,1.1 
1813,1.0 
1814,0.7 
1815,0.7 
1816,8.3 
1817,8.0 
1818,7.8 
1819,7.5 
1820,7.4 
1821,7.1 
1822,7.0 
1823,6.8 
1824,6.4 
1825,6.2 
1826,6.0 
1827,5.6 
1828,5.4 
1829,5.1 
1830,4.8 
1831,4.5 
1832,4.2 
1833,4.0 
1834,3.7 
1835,3.4 
1836,3.2 
1837,3.0 
1838,2.8 
1839,2.5 
1840,2.4 
1841,2.2 
1842,2.0 
1843,1.7 
1844,1.8 
1845,1.2 
1846,1.1 
1847,0.9 
1848,0.7 
1849,0.6 
1850,8.3 
1851,8.6 
1852,7.8 
1853,7.6 
1854,7.4 
1855,7.2 
1856,7.1 
1857,6.7 
1858,6.6 
1859,6.3 
1860,6.0 
1861,5.9 
1862,5.7 
1863,5.5 
1864,5.3 
1865,5.1 
1866,4.8 
1867,4.7 
1868,4.5 
1869,4.2 
1870,4.0 
1871,3.7 
1872,3.4 
1873,3.2 
1874,2.9 
